DATETIME,ENTITY_DESCRIPTION_SHORT,ADJUST_CAPACITY,DOWNTIME,CURRENT_WAIT_TIME,TIME_TO_PARADE_1,TIME_TO_PARADE_2,TIME_TO_NIGHT_SHOW,temp,dew_point,feels_like,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all
2022-07-03 19:30:00,Pirate Ship,306.0,0,25,-120.0,,210.0,23.515,12.35,23.215,1020.0,49.5,3.605,0.1420731707317073,1.48,8.5
2022-07-23 20:00:00,Water Ride,247.0,0,20,-150.0,,180.0,26.37,17.72,26.37,1019.0,59.0,1.94,0.2883928571428571,1.48,89.0
2020-10-13 14:45:00,Water Ride,247.0,0,5,,,,11.315,10.6225,10.9975,1008.25,95.5,2.9775,0.4925,0.3970510280573999,94.5
2019-07-02 10:00:00,Water Ride,247.0,0,15,450.0,,780.0,18.92,11.24,18.46,1023.0,61.0,4.04,0.2053333333333333,0.3873986095017381,0.0
2021-12-04 11:00:00,Water Ride,247.0,0,35,,,,10.44,9.52,9.99,999.0,94.0,6.85,1.005,0.2023943661971831,96.0
2022-07-28 19:15:00,Flying Coaster,756.0,0,5,-105.0,,225.0,25.8275,10.925,25.7325,1014.25,39.25,3.36,0.1026694915254237,1.48,39.5
2022-01-11 15:00:00,Flying Coaster,663.6,0,10,,,,3.18,0.74,2.02,1033.0,84.0,1.4,0.2531547619047619,0.1522722242714865,8.0
2019-12-20 15:00:00,Pirate Ship,153.0,0,30,120.0,-180.0,240.0,11.03,7.53,10.25,989.0,79.0,7.06,0.2988235294117647,0.1902645106018419,31.0
2019-11-15 13:45:00,Flying Coaster,756.0,0,5,195.0,-105.0,315.0,1.4825,0.77,-0.1524999999999998,998.0,95.0,1.765,0.734375,0.4299967410196987,100.0
2022-01-26 14:00:00,Pirate Ship,153.0,0,15,,,,1.98,1.7,1.98,1035.0,98.0,1.26,0.1435267857142857,0.1443268166728144,100.0
2022-06-30 16:15:00,Pirate Ship,289.0,0,40,75.0,,405.0,14.86,14.0675,14.88,1015.0,95.0,1.2775,0.6825,1.48,92.75
2019-04-29 11:15:00,Flying Coaster,756.0,0,25,375.0,,645.0,11.815,5.89,10.7975,1025.0,67.0,2.0075,0.2546646341463414,0.3673917294322132,96.25
2020-09-05 13:30:00,Water Ride,247.0,0,20,,,,18.57,12.655,18.270000000000003,1022.0,68.5,3.635,0.3977027027027027,0.3706452131077318,68.5
2021-12-11 15:15:00,Flying Coaster,756.0,0,45,,,,6.75,4.9475,4.6525,1021.0,88.25,2.95,0.3029605263157894,0.168732939874585,76.5
2022-01-05 17:45:00,Water Ride,247.0,0,35,,,,4.2175,2.0875,1.5775,1016.75,86.0,2.9850000000000003,0.1,0.1553983769826632,46.75
2022-08-07 18:45:00,Water Ride,179.75,0,30,-75.0,,255.0,26.3925,9.495,26.295,1021.0,34.5,5.455,1.77,1.48,0.0
2020-10-15 10:30:00,Water Ride,247.0,0,5,,,,8.440000000000001,7.055,5.475,1019.0,91.0,5.44,0.1082727272727272,0.398316020561148,71.0
2020-10-09 12:30:00,Water Ride,247.0,0,15,,,,14.47,13.76,14.465,1020.0,95.5,3.485,0.12,0.3942102163204112,87.0
2021-11-01 11:00:00,Water Ride,49.4,12,0,,,,11.35,10.1,10.94,1003.0,92.0,5.09,0.5972727272727274,0.1808929084122882,53.0
2021-08-12 19:00:00,Flying Coaster,756.0,0,15,,,,29.44,18.86,30.68,1017.0,53.0,1.66,0.1953846153846153,0.1836721217341372,39.0
2022-03-28 09:45:00,Flying Coaster,747.6,0,10,,,,9.725,6.7325,9.095,1024.0,81.75,0.9225,0.4159787735849056,0.1120195499815566,0.0
2020-01-16 10:15:00,Flying Coaster,756.0,0,5,375.0,,495.0,6.6875,6.3950000000000005,3.63,1024.25,98.0,4.6025,0.1853571428571428,0.2088635146712358,8.25
2020-09-08 14:45:00,Water Ride,202.0,0,10,,,,23.86,14.1375,23.7275,1027.0,54.5,2.3175,0.3383108108108108,0.3727631719854358,56.0
2022-07-11 19:15:00,Water Ride,247.0,0,30,-105.0,,225.0,28.93,14.055,28.56,1021.0,40.25,3.26,0.1336824324324324,1.48,57.5
2022-02-12 15:00:00,Flying Coaster,756.0,0,40,,,,8.3,1.46,6.19,1025.0,62.0,3.47,0.1205263157894736,0.1352748063445223,0.0
2022-06-26 17:15:00,Pirate Ship,306.0,0,30,15.0,,345.0,20.725,12.78,20.4325,1015.0,60.5,2.13,0.8445652173913044,1.48,89.75
2021-10-31 15:00:00,Water Ride,247.0,0,30,,,,16.17,15.2,16.3,997.0,94.0,8.12,0.67,0.1809216192937123,100.0
2021-11-03 10:45:00,Water Ride,247.0,0,20,,,,7.54,7.0925,4.7475000000000005,1001.5,97.0,4.515000000000001,0.23625,0.1808243611828883,61.0
2020-02-10 12:15:00,Pirate Ship,153.0,0,35,285.0,,405.0,10.18,5.465,9.15,1013.0,72.5,10.0875,0.7468750000000001,0.22626981152281,61.0
2021-08-25 17:45:00,Pirate Ship,297.5,0,35,,,,23.9325,10.9475,23.5275,1019.0,44.0,4.725,0.13,0.1832260264140109,83.0
2020-09-07 09:45:00,Flying Coaster,756.0,0,5,,,,14.3625,12.3725,14.1525,1025.75,88.0,1.5175,0.3618243243243243,0.3719246626686657,1.25
2019-11-11 14:15:00,Flying Coaster,756.0,0,35,165.0,-135.0,285.0,7.2325,6.79,3.8625,1005.0,97.0,5.6525,0.5449999999999999,0.4287518105446118,79.75
2022-01-25 13:30:00,Pirate Ship,153.0,0,10,,,,0.215,0.215,-0.63,1034.0,100.0,1.38,0.1599330357142857,0.1448690520103283,100.0
2022-06-18 11:15:00,Water Ride,247.0,0,35,375.0,,705.0,30.4225,19.11,31.8425,1016.75,51.0,1.8925,0.33282,1.48,41.75
2019-10-10 14:45:00,Flying Coaster,756.0,0,25,165.0,-135.0,315.0,16.6775,9.1275,15.990000000000002,1019.0,61.0,5.467499999999999,0.1621818181818182,0.4187467410196987,56.75
2019-11-22 11:00:00,Flying Coaster,756.0,0,5,360.0,60.0,480.0,7.76,6.06,5.11,1002.0,89.0,4.29,0.1230434782608695,0.18,15.0
2021-07-16 13:00:00,Flying Coaster,756.0,0,15,,,,18.1,14.98,18.11,1024.0,82.0,4.03,0.1791836734693877,0.1846109675567039,100.0
2019-10-24 17:00:00,Water Ride,247.0,0,45,30.0,-270.0,300.0,15.54,11.53,15.16,1010.0,77.0,5.85,0.7064634146341463,0.4231561413673232,50.0
2022-01-22 11:45:00,Pirate Ship,306.0,0,40,,,,4.800000000000001,3.22,3.0375,1038.0,89.5,2.1,0.2093191964285714,0.1465012910365179,74.0
2022-04-12 18:15:00,Water Ride,247.0,0,30,-45.0,,285.0,19.635,10.68,19.12,1009.25,56.25,3.1975,0.1225,1.48,97.25
2020-09-20 11:00:00,Pirate Ship,139.967,0,35,,,,22.03,18.22,22.35,1015.0,79.0,2.22,0.6465979381443299,0.3809820089955023,37.0
2019-07-08 09:30:00,Flying Coaster,201.6,0,0,480.0,,810.0,16.795,9.59,16.16,1019.0,62.5,4.529999999999999,0.3526890756302521,0.3892692641946698,71.5
2020-10-28 10:45:00,Pirate Ship,153.0,0,45,,,,12.2075,10.9025,11.8775,1012.75,91.75,6.109999999999999,0.1830357142857142,0.4073444527736132,68.5
2018-10-16 16:15:00,Pirate Ship,280.5,0,45,75.0,-245.0,225.0,24.78,11.1,24.4175,1017.0,42.25,1.11,0.2940901898734177,,0.0
2022-07-03 10:45:00,Pirate Ship,306.0,0,25,405.0,,735.0,19.8175,13.8,19.637500000000003,1020.75,68.25,2.8575,0.1442073170731707,1.48,45.75
2021-09-17 17:30:00,Pirate Ship,238.0,0,20,,,,22.03,11.73,21.65,1014.0,52.0,1.825,0.1964102564102564,0.1824339649727246,2.0
2020-02-01 13:00:00,Flying Coaster,756.0,0,40,210.0,,420.0,12.27,10.84,11.93,1011.0,91.0,5.49,0.3566666666666667,0.2200460484043692,55.0
2020-01-11 15:45:00,Flying Coaster,756.0,0,60,45.0,,255.0,7.365,4.0075,5.245,1032.0,79.25,3.185,0.1189361702127659,0.2055528485757121,99.0
2021-08-25 14:45:00,Flying Coaster,756.0,0,35,,,,23.145,10.7375,22.705,1020.0,45.5,5.3875,0.13,0.1832303330462245,26.25
2018-10-10 14:15:00,Water Ride,224.5,0,20,195.0,-125.0,345.0,23.4975,14.215,23.3675,1011.75,56.0,3.14,0.128110465116279,,3.0
2022-06-27 15:00:00,Pirate Ship,306.0,0,35,150.0,,480.0,22.91,11.64,22.54,1018.0,49.0,3.17,0.1764705882352941,1.48,35.0
2019-02-04 10:15:00,Flying Coaster,403.2,0,5,375.0,,495.0,1.695,-1.91,-2.75,1028.0,75.5,4.915,0.1464795918367347,0.3410982763615295,100.0
2022-02-25 15:45:00,Pirate Ship,229.5,0,50,,,,10.0175,2.54,8.317499999999999,1028.75,59.75,5.1475,0.16578125,0.1283530062707488,33.25
2020-08-12 17:15:00,Pirate Ship,144.5,0,30,,,,34.615,19.1175,36.57,1010.75,40.25,1.1225,1.6844791666666667,0.3540991111587064,99.25
2022-05-03 13:30:00,Pirate Ship,293.25,0,40,240.0,,570.0,17.7,8.145,16.925,1017.0,53.5,4.505,0.17005,1.48,55.0
2019-02-21 12:30:00,Water Ride,224.5,0,30,270.0,,390.0,12.605,5.859999999999999,11.58,1029.0,63.5,1.265,0.177828947368421,0.3464462630359212,0.5
2021-07-16 13:00:00,Pirate Ship,277.95,0,20,,,,18.1,14.98,18.11,1024.0,82.0,4.03,0.1791836734693877,0.1846109675567039,100.0
2020-07-18 15:45:00,Flying Coaster,756.0,0,15,,,,27.835,15.4875,28.02,1018.0,47.0,2.0225,0.1772535211267605,0.3367072713643179,59.25
2021-08-23 14:15:00,Water Ride,247.0,0,25,,,,19.692500000000003,15.24,19.69,1023.0,75.5,3.9075,0.32125,0.1832999569336778,97.25
2020-01-11 19:45:00,Pirate Ship,280.5,0,40,-195.0,,15.0,4.1325,2.5625,1.3924999999999998,1031.0,89.5,3.0925,0.115531914893617,0.2056685050331976,58.0
2021-12-07 10:30:00,Water Ride,247.0,0,40,,,,3.425,3.215,-0.375,1012.0,98.5,4.52,0.1759375,0.1822535211267605,100.0
2022-05-23 09:15:00,Flying Coaster,588.0,0,5,495.0,,825.0,16.7975,16.197499999999998,17.045,1001.0,96.25,5.455,3.3425,1.48,54.0
2022-01-17 17:45:00,Pirate Ship,153.0,0,20,,,,5.7625,5.135,5.7625,1038.0,95.75,1.2925,0.2906785714285714,0.1490243452600516,99.25
2020-02-10 15:00:00,Flying Coaster,756.0,0,15,120.0,,240.0,9.99,5.96,6.47,1010.0,76.0,8.79,1.07,0.2263493253373313,99.0
2020-01-01 09:45:00,Flying Coaster,327.6,0,5,435.0,135.0,735.0,0.575,0.1574999999999999,-2.0675,1032.0,97.0,2.24,0.1156538461538461,0.1984399764403512,100.0
2019-03-13 16:30:00,Water Ride,247.0,0,20,30.0,,180.0,10.385,0.05,8.745000000000001,1014.5,48.5,8.025,0.335,0.3527556488991888,59.5
2019-07-05 19:30:00,Water Ride,247.0,0,10,-120.0,,210.0,29.67,11.45,28.630000000000003,1015.0,32.5,2.34,0.2011538461538461,0.3884610370799536,0.5
2022-06-22 18:15:00,Water Ride,247.0,0,30,-45.0,,285.0,24.4575,18.8525,24.815,1009.0,71.0,2.6,0.5355,1.48,99.75
2018-12-24 14:15:00,Water Ride,247.0,0,30,165.0,-145.0,465.0,8.12,5.9625,6.569999999999999,1032.25,86.25,2.5425,0.1096527777777777,0.5753703703703705,95.75
2020-01-22 11:15:00,Flying Coaster,756.0,0,15,315.0,,435.0,-0.2525,-1.1975,-3.5424999999999995,1036.0,92.75,2.72,0.1589956331877729,0.2130560612550867,3.75
2022-02-15 12:30:00,Flying Coaster,756.0,0,20,,,,8.835,6.62,5.645,1017.0,86.0,6.375,0.1960526315789473,0.1337366285503504,80.0
2022-07-31 11:15:00,Flying Coaster,756.0,0,10,375.0,,705.0,23.035,16.755,23.1625,1020.0,67.75,3.2025,0.3382191780821918,1.48,20.25
2019-12-21 12:00:00,Water Ride,247.0,0,35,300.0,0.0,600.0,9.1,7.71,5.64,992.0,91.0,7.5,0.3209090909090909,0.190871707003641,58.0
2021-09-10 14:30:00,Flying Coaster,756.0,0,5,,,,22.435,16.685000000000002,22.565,1014.0,70.0,3.73,0.1649999999999999,0.1826794430089003,41.0
2022-02-23 16:45:00,Flying Coaster,756.0,0,20,,,,10.56,6.08,9.595,1023.25,73.75,2.705,0.1414516129032258,0.1293932128365916,100.0
2021-12-22 09:30:00,Pirate Ship,144.5,0,15,,,,-1.76,-2.12,-5.415,1024.0,97.0,2.825,0.915306859205776,0.1630173367760974,75.5
2022-06-25 15:15:00,Water Ride,247.0,0,45,135.0,,465.0,16.405,14.6325,16.43,1012.0,89.25,0.8625,1.5875,1.48,100.0
2021-07-02 16:00:00,Water Ride,247.0,0,15,,,,25.38,15.69,25.41,1017.0,55.0,1.7,0.1305,0.1850890037324145,100.0
2022-02-28 10:15:00,Flying Coaster,756.0,0,10,,,,4.5825,-0.6325,2.0375,1029.0,68.5,2.955,0.12421875,0.1268812246403541,0.0
2021-09-04 17:45:00,Water Ride,224.5,0,20,,,,25.9,16.384999999999998,25.9175,1014.25,55.75,1.2525,0.6344174757281553,0.1828814958369222,34.5
2021-09-22 16:30:00,Pirate Ship,252.733,0,25,,,,20.275,8.765,19.6,1026.0,47.5,2.885,0.3732916666666666,0.1822631352282515,22.0
2020-07-16 12:30:00,Pirate Ship,229.5,0,20,,,,18.775,14.36,18.68,1020.5,75.5,3.09,0.2013145539906103,0.3352254230027843,100.0
2021-07-09 15:15:00,Pirate Ship,280.5,0,25,,,,21.87,16.04,21.925,1022.0,69.5,2.1175,0.134375,0.1848489089865058,67.25
2020-09-28 15:45:00,Flying Coaster,756.0,0,5,,,,13.495,12.8675,13.405,1013.0,96.0,4.995,0.1051315789473684,0.3866708609980724,100.0
2021-07-20 12:30:00,Water Ride,247.0,0,20,,,,25.37,16.235,25.450000000000003,1020.0,57.0,3.03,0.408188775510204,0.1844738730979041,0.0
2020-02-23 10:15:00,Flying Coaster,756.0,0,20,405.0,,585.0,10.4025,8.8325,9.85,1024.75,90.0,7.5675,0.562925,0.2352331869779396,100.0
2018-10-13 17:15:00,Pirate Ship,280.5,0,45,15.0,-305.0,285.0,25.4725,15.485,25.4875,1013.0,54.0,4.1325,0.354754746835443,,86.75
2022-07-14 12:30:00,Flying Coaster,756.0,0,15,300.0,,630.0,27.965,15.58,28.15,1019.0,47.0,3.495,0.1425,1.48,64.0
2019-07-05 16:30:00,Water Ride,247.0,0,30,60.0,,390.0,29.505000000000003,10.37,28.335,1016.5,30.5,2.04,0.2013076923076923,0.3884219293163383,0.0
2018-12-28 10:00:00,Water Ride,247.0,0,15,420.0,110.0,720.0,-0.55,-0.55,-2.35,1031.0,100.0,1.48,0.1045555555555555,0.1116853932584269,100.0
2022-02-13 17:45:00,Water Ride,247.0,0,15,,,,12.165,7.2275,11.315,1005.25,71.75,6.47,0.1275657894736842,0.1346827738841756,100.0
2021-08-13 09:30:00,Flying Coaster,168.0,0,5,,,,19.33,14.76,19.28,1023.5,75.0,2.165,0.2143461538461538,0.1836513063451048,63.0
2019-03-13 12:30:00,Flying Coaster,756.0,0,5,270.0,,420.0,8.815000000000001,0.65,4.85,1014.0,56.5,9.085,0.21875,0.3527035052143685,79.5
2019-09-03 13:30:00,Flying Coaster,756.0,0,30,240.0,,450.0,21.225,10.545,20.72,1026.0,50.5,2.195,0.1239819004524886,0.4071545480880649,19.0
2021-08-16 17:15:00,Pirate Ship,280.5,0,35,,,,20.5275,12.375,20.1925,1019.0,59.5,5.7625,0.3985714285714286,0.1835368217054263,100.0
2019-03-15 11:45:00,Flying Coaster,756.0,0,25,315.0,,495.0,12.62,6.1625000000000005,11.6275,1016.0,64.75,8.3475,0.13,0.3533194524913094,100.0
2021-11-15 12:30:00,Water Ride,247.0,0,25,,,,6.970000000000001,5.04,4.12,1024.0,87.5,4.315,0.2642732558139535,0.1804084122882572,100.0
2018-10-25 16:45:00,Flying Coaster,756.0,0,40,45.0,-275.0,315.0,15.765,10.315,15.225,1020.0,70.0,1.805,0.1286440677966101,,5.75
2021-09-04 17:45:00,Pirate Ship,306.0,0,25,,,,25.9,16.384999999999998,25.9175,1014.25,55.75,1.2525,0.6344174757281553,0.1828814958369222,34.5
2018-11-29 12:30:00,Flying Coaster,756.0,0,5,270.0,-40.0,390.0,12.615,8.095,11.864999999999998,1010.5,74.0,6.065,0.9353846153846156,0.2519950331125828,95.5
2021-09-29 14:00:00,Water Ride,224.5,0,10,,,,15.05,8.07,14.26,1023.0,63.0,4.65,1.0,0.1820255526844674,51.0
2020-09-15 14:45:00,Water Ride,247.0,0,5,,,,33.075,14.4125,32.485,1018.25,32.5,1.6725,0.2020945945945945,0.3776207431998286,29.5
2022-04-18 11:45:00,Pirate Ship,229.5,0,50,345.0,,675.0,15.3375,4.59,14.1975,1018.0,48.75,1.2225,0.1376442307692307,1.48,87.5
2021-06-17 12:30:00,Water Ride,247.0,0,10,,,,25.495,19.725,25.72,1012.0,70.5,4.415,0.2004166666666667,0.1856108240022968,92.0
2019-04-27 17:45:00,Flying Coaster,756.0,0,5,-15.0,,255.0,10.4625,3.6025,9.1925,1018.0,62.5,7.83,0.36,0.3668507387022016,71.0
2022-03-23 15:45:00,Flying Coaster,756.0,0,15,,,,18.2825,3.825,17.1675,1028.25,38.25,3.2775,0.5611674528301887,0.1145426042050903,0.0
2022-03-15 15:15:00,Flying Coaster,756.0,0,10,,,,10.5175,10.0575,10.1575,1021.0,97.0,2.265,0.285,0.1188030247141276,93.25
2021-07-30 12:30:00,Flying Coaster,756.0,0,10,,,,20.105,16.935000000000002,20.315,1009.0,82.0,6.41,0.1008333333333333,0.1841293425208154,50.0
2021-07-03 18:15:00,Pirate Ship,279.367,0,25,,,,22.7425,17.6525,22.98,1013.75,73.0,3.6275,0.3928947368421053,0.1850513207005455,90.25
2019-08-15 18:45:00,Flying Coaster,756.0,0,25,-75.0,,255.0,22.5675,13.495,22.355,1017.0,56.5,4.824999999999999,0.1529411764705882,0.4012786066048667,50.75
2019-11-21 14:00:00,Flying Coaster,756.0,0,5,180.0,-120.0,300.0,9.95,6.48,8.06,1004.0,79.0,3.75,0.1356338028169014,0.18,5.0
2020-09-10 15:15:00,Flying Coaster,756.0,0,5,,,,25.3575,16.5625,25.47,1019.75,58.25,2.0475,0.2989864864864865,0.374165506532448,38.5
2021-08-06 18:15:00,Pirate Ship,280.5,0,25,,,,21.775,16.0675,21.835,1006.0,70.0,5.72,0.134,0.1838799167384438,92.75
2021-08-25 17:45:00,Water Ride,247.0,0,25,,,,23.9325,10.9475,23.5275,1019.0,44.0,4.725,0.13,0.1832260264140109,83.0
2022-06-07 14:00:00,Pirate Ship,306.0,0,45,210.0,,540.0,20.33,14.9,20.27,1014.0,71.0,5.25,0.138,1.48,49.0
2019-05-20 09:45:00,Flying Coaster,378.0,0,5,465.0,,795.0,11.71,10.4125,11.3275,1011.0,91.75,3.4450000000000003,0.2325,0.3739422798377752,97.5
2021-12-29 18:30:00,Pirate Ship,301.75,0,30,,,,13.97,13.74,13.995,1012.5,98.5,6.68,0.164,0.1590999631132423,100.0
2018-10-12 15:30:00,Pirate Ship,272.0,0,20,120.0,-200.0,270.0,24.455,16.32,24.535,1018.0,60.5,5.365,0.376756329113924,,99.5
2019-06-28 18:45:00,Flying Coaster,756.0,0,10,-75.0,,255.0,30.9875,16.5675,31.1925,1019.0,42.0,4.005,0.2098076923076923,0.3862612253765933,1.75
2021-09-20 14:45:00,Flying Coaster,630.0,0,20,,,,19.345,15.5625,19.39,1020.0,78.75,2.3625000000000003,0.115,0.1823345535457938,96.25
2019-07-28 18:15:00,Water Ride,247.0,0,15,-45.0,,285.0,23.7075,13.3475,23.4975,1008.0,52.25,3.99,0.1122826086956521,0.3956405706836616,41.75
2019-11-01 18:00:00,Water Ride,247.0,0,35,-30.0,-330.0,240.0,15.61,15.14,15.76,1001.0,97.0,5.65,0.68,0.4256720741599072,100.0
2022-02-26 13:30:00,Water Ride,247.0,0,30,,,,8.59,2.48,5.94,1032.5,65.5,4.73,0.1521875,0.127871634083364,1.0
2022-08-07 18:45:00,Flying Coaster,756.0,0,15,-75.0,,255.0,26.3925,9.495,26.295,1021.0,34.5,5.455,1.77,1.48,0.0
2022-04-29 19:30:00,Water Ride,247.0,0,20,-120.0,,210.0,17.619999999999997,8.875,16.915,1025.0,56.5,3.915,0.17905,1.48,23.0
2020-02-05 13:15:00,Flying Coaster,756.0,0,10,225.0,,345.0,9.0025,4.71,8.355,1037.0,74.5,1.6475,0.350360824742268,0.2228290319126151,100.0
2021-09-30 12:00:00,Pirate Ship,153.0,0,10,,,,13.71,10.51,13.25,1028.0,81.0,2.14,1.0,0.1819939707149009,52.0
2020-08-13 13:30:00,Flying Coaster,756.0,0,30,,,,27.805,20.48,29.645,1013.0,64.5,4.76,0.7106250000000001,0.3546846219747269,54.0
2019-02-10 10:45:00,Flying Coaster,378.0,0,50,375.0,,495.0,8.235,5.91,4.4925,997.75,85.25,7.61,1.965,0.3429819669756663,97.75
2020-10-03 16:30:00,Pirate Ship,221.0,0,25,,,,13.865,10.57,13.41,988.0,80.5,3.215,0.1036666666666666,0.3901622403084172,99.0
2022-02-24 15:30:00,Water Ride,247.0,0,40,,,,7.555000000000001,5.574999999999999,3.605,1015.0,87.5,7.63,0.74,0.1288897085946145,94.0
2021-09-27 11:00:00,Water Ride,247.0,0,25,,,,16.25,15.77,16.46,1015.0,97.0,5.3,0.386,0.1820987654320987,100.0
2022-02-27 14:30:00,Flying Coaster,756.0,0,40,,,,8.925,1.235,6.555,1026.0,58.5,4.275,0.1365625,0.127318332718554,0.0
2019-08-03 13:45:00,Flying Coaster,756.0,0,40,225.0,,555.0,22.9725,11.9175,22.625,1018.25,49.75,2.07,0.4048626373626373,0.3974590816917729,100.0
2018-10-28 19:00:00,Flying Coaster,756.0,0,5,-90.0,-410.0,180.0,5.76,-0.26,0.96,1009.0,65.0,8.67,0.1417857142857143,,100.0
2019-12-30 11:30:00,Pirate Ship,280.5,0,50,330.0,30.0,630.0,2.955,1.195,1.245,1034.0,88.5,1.7799999999999998,0.137,0.1971026986506746,25.0
2022-04-10 10:00:00,Water Ride,247.0,0,5,450.0,,780.0,6.36,4.36,6.36,1022.0,87.0,1.19,0.1355813953488372,1.48,75.0
2020-09-01 11:30:00,Pirate Ship,136.0,0,10,,,,17.939999999999998,12.135,17.595,1019.0,69.0,3.155,0.4771621621621622,0.367811629899336,43.5
2021-12-07 19:45:00,Pirate Ship,272.0,0,25,,,,6.5600000000000005,5.705,2.005,995.5,94.25,8.685,0.595,0.1796478873239436,100.0
2019-11-16 10:45:00,Water Ride,247.0,0,30,375.0,75.0,675.0,4.994999999999999,4.115,1.315,1006.0,94.0,5.04,0.1014830508474576,0.18,100.0
2020-07-22 17:00:00,Water Ride,247.0,0,15,,,,24.98,7.16,24.37,1020.0,32.0,3.89,0.1315962441314554,0.3395191689869351,0.0
2021-10-06 14:15:00,Water Ride,134.7,6,10,,,,16.16,10.83,15.675,1022.0,70.75,6.91,1.0,0.1817840223944875,38.5
2021-09-26 09:45:00,Flying Coaster,428.4,0,15,,,,16.322499999999998,15.8425,16.54,1015.75,97.0,4.0775,0.1144642857142857,0.1821350129198966,97.25
2021-08-09 15:15:00,Pirate Ship,280.5,0,35,,,,21.1275,13.695,20.93,1018.0,62.5,5.58,0.1103571428571428,0.1837808641975308,94.25
2021-07-22 18:15:00,Water Ride,247.0,0,20,,,,27.582500000000003,15.41,27.81,1019.0,47.5,3.8125,0.537079081632653,0.1843967126040769,33.75
2018-10-30 13:00:00,Flying Coaster,756.0,0,25,270.0,-50.0,540.0,8.44,6.73,4.71,997.0,89.0,7.77,0.36,,100.0
2019-06-29 12:00:00,Flying Coaster,756.0,0,25,330.0,,660.0,29.42,16.6,29.71,1016.0,46.0,2.16,0.2089230769230769,0.3864860950173812,0.0
2020-07-25 17:00:00,Flying Coaster,756.0,0,25,,,,26.14,13.95,26.14,1011.0,47.0,6.13,0.2803448275862069,0.3416009852216749,100.0
2022-03-18 13:30:00,Water Ride,247.0,0,35,,,,13.075,0.7849999999999999,11.56,1037.5,43.0,6.199999999999999,0.4806741573033708,0.1172482478790114,16.0
2021-09-27 11:00:00,Flying Coaster,756.0,0,10,,,,16.25,15.77,16.46,1015.0,97.0,5.3,0.386,0.1820987654320987,100.0
2018-10-23 14:00:00,Pirate Ship,216.75,0,60,210.0,-110.0,480.0,15.37,7.66,14.53,1031.0,60.0,3.65,0.1524683544303797,,74.0
2018-10-02 14:30:00,Flying Coaster,756.0,0,10,180.0,-140.0,330.0,14.06,10.665,13.61,1024.5,80.0,4.94,0.2628571428571428,,100.0
2019-05-28 14:30:00,Flying Coaster,756.0,0,15,180.0,,510.0,13.97,7.83,13.16,1012.5,66.5,4.82,0.22,0.3765070973348783,54.5
2022-04-10 13:30:00,Water Ride,247.0,0,30,240.0,,570.0,11.925,4.04,10.7,1021.5,58.5,1.445,0.1347674418604651,1.48,98.5
2021-11-05 12:00:00,Flying Coaster,756.0,0,35,,,,9.61,7.89,7.87,1026.0,89.0,3.3,0.2887234042553191,0.1807536606373815,87.0
2022-03-17 13:00:00,Water Ride,247.0,0,30,,,,8.81,5.19,6.23,1033.0,78.0,4.68,0.3430337078651685,0.1177904832165252,100.0
2020-02-29 12:00:00,Water Ride,224.5,0,35,300.0,,540.0,10.47,6.23,9.53,993.0,75.0,10.69,0.5,0.239447419147569,72.0
2019-07-29 10:30:00,Water Ride,247.0,0,15,420.0,,750.0,21.905,14.15,21.76,1012.0,61.5,2.38,0.1193478260869565,0.3958524044032445,0.0
2019-06-10 10:15:00,Water Ride,247.0,0,20,435.0,,765.0,16.4075,13.5975,16.28,1013.75,83.5,4.0975,0.185625,0.3805189020857474,76.75
2022-05-13 11:00:00,Pirate Ship,153.0,0,40,390.0,,720.0,16.23,9.88,15.63,1024.0,66.0,1.86,0.2444162436548223,1.48,41.0
2022-02-04 15:45:00,Pirate Ship,153.0,0,20,,,,9.71,7.6525,7.19,1013.75,87.0,6.8575,0.236875,0.1395075617853191,97.5
2021-08-05 18:00:00,Flying Coaster,756.0,0,10,,,,20.8,15.79,20.84,1007.0,73.0,6.54,0.3171428571428571,0.1839147286821705,83.0
2022-06-05 15:00:00,Pirate Ship,306.0,0,45,150.0,,480.0,19.76,17.72,20.09,1016.0,88.0,3.88,0.295,1.48,99.0
2019-08-08 14:00:00,Water Ride,247.0,0,40,210.0,,540.0,27.21,15.57,27.55,1012.0,49.0,3.15,0.7848837209302326,0.3990266512166859,71.0
2022-06-19 10:15:00,Water Ride,247.0,0,20,435.0,,765.0,16.997500000000002,13.7025,16.8725,1009.75,81.0,3.165,0.35674,1.48,87.0
2020-09-22 13:15:00,Flying Coaster,756.0,0,5,,,,22.9225,10.2675,22.4475,1011.0,45.0,1.5175,0.4342010309278351,0.3824349432426643,0.0
2022-06-22 18:15:00,Pirate Ship,301.75,0,35,-45.0,,285.0,24.4575,18.8525,24.815,1009.0,71.0,2.6,0.5355,1.48,99.75
2022-05-24 14:15:00,Water Ride,247.0,0,45,195.0,,525.0,17.4325,11.135,16.965,1010.0,66.5,4.8825,0.1501724137931034,1.48,97.25
2018-12-23 15:45:00,Flying Coaster,756.0,0,35,75.0,-235.0,375.0,12.8825,12.2625,12.7375,1020.0,96.0,7.275,0.585,0.6920370370370371,100.0
2021-07-09 10:30:00,Water Ride,247.0,0,15,,,,18.435,15.665,18.53,1024.0,84.0,0.845,0.1523684210526315,0.184855727820844,28.5
